8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ENST00000367775.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367776.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367777.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000333360.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367774.1",0,0,0.339103,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000461085.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000465508.1",7.418012,3.756589,2.025599,2.498408,6.982194,5.669856,2.207285,1.449908,0.834367,3.628413,1.420308,6.397405,2.304653,0.616369,3.00778,5.903338
"ENST00000349363.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENST00000451196.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENST00000377577.5",145.386856,143.282227,84.587364,73.662132,84.589943,84.122658,72.704544,93.406982,65.335648,84.221481,156.904205,174.085464,65.427437,184.963699,174.002411,46.460819
"ENST00000294401.7",9.393996,0,0,0,2.904791,0,1.912283,6.794936,0,0,0,11.629379,10.303556,0,35.252579,3.302099
"ENST00000542246.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000377573.5",21.668776,0,0,0,0,0,0,0,0,0,0,0,0,30.621017,8.535891,0
"ENST00000472414.1",0,0,29.402311,0,0,0,0,0.564336,0.07586,0,0,0,0,4.316818,0,0
"ENST00000426784.1",2.315202,0,0,0.781104,0,0,0,3.38042,0,0,0,0,1.430334,0,0,0
"ENST00000473993.1",0.48428,20.145332,4.202682,31.535471,581.744507,44.338112,1.019484,60.511395,0,8.618048,0,8.891812,0,0,11.910294,3.140724
"ENST00000469318.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000485073.1",19.90346,10.98013,2.92109,4.822977,2.022018,2.636997,1.405516,3.514386,2.854572,9.008362,4.399837,10.182764,4.241661,0,0,0
"ENST00000460594.1",0,266.886261,551.009094,259.33252,51.922451,508.585876,635.129089,652.148499,518.430115,506.159393,0,0,847.192566,6.815575,0,480.311035
"ENST00000465911.1",1.000408,4.301299,0,0,0.442092,1.219993,0.303195,0,0,0.674985,0,0,0,0,1.985477,0
"ENST00000392085.2",0,0,0,0.200724,0.215898,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367755.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000542847.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286792
"ENST00000530212.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000534514.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000538429.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000472784.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000479749.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000478457.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000361729.2",37.043591,57.428146,50.275921,20.360498,49.150143,25.705004,68.263466,59.337151,36.993553,69.071617,29.846605,49.18774,40.802212,42.530327,49.692585,65.060989
"ENST00000487237.1",0,7.33735,0,9.903959,0,0,7.198481,0,0,3.275107,0,11.898047,0,0,0,7.285106
"ENST00000009105.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000423146.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000361322.2",0,0.158756,0.421933,0.679829,0.731223,0.219653,0.398508,0.154703,1.280042,0.489835,0.333526,0.351315,0.510618,0.737939,1.018487,0.856616
"ENST00000494990.1",0,0,0,0,0,2.075909,0,0,4.963074,0,1.083364,0,0,0.441798,0,0
"ENST00000356200.3",1.689919,2.981456,0,1.251882,0,3.776379,0,0,0,0.133128,3.726986,0,0.14776,0,0,0
"ENST00000463652.1",1.072908,12.580708,3.911777,7.01667,26.21657,15.70068,34.421368,22.364573,12.068755,0.498822,2.65917,0.471703,0.698123,7.304582,1.117882,8.948159
"ENST00000356937.3",0,0,0,5.917906,2.841399,14.938246,0,2.24541,7.696424,0,5.493755,0.23745,0,0,0,6.015598
"ENST00000378638.2",5.439481,11.931135,7.049637,12.929852,15.074645,27.546894,11.099471,4.539422,6.103668,0.641706,12.901604,0.588965,0,2.69251,0.559395,9.752447
"ENST00000509982.1",3.778056,3.151011,0,0,3.308193,4.779107,7.39423,4.568779,8.017013,75.41703,0,86.364708,55.598251,54.570061,83.064186,0
"ENST00000357760.2",10.780023,8.877607,11.467824,0,11.828144,0,21.020149,7.796143,0,0.586876,0.201028,0.481031,0,0,0.315171,0
"ENST00000358779.5",0,0,0,0,25.559803,0,0,0,0,1.170118,54.388405,0,0,17.798534,0,27.254654
"ENST00000378633.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02975
"ENST00000404249.3",0,0,0,0,0.617279,0,0,0,0,0,0,0,0,0,0,0
"ENST00000460465.1",0,0,6.703186,3.153941,2.643483,0.673347,13.343305,12.425162,8.868001,0,0,0,0,0,0,0
"ENST00000478901.1",5.197234,0,2.909109,2.879705,8.793,1.033409,0,0,0.804395,0.384676,7.258716,0.048433,0,0.445832,0,7.052325
"ENST00000468397.1",24.841496,9.882076,7.589205,2.917456,13.424605,3.03021,23.841606,3.862642,5.001971,0.361035,7.061087,0.217745,0.081507,2.723255,0.390929,5.426112
"ENST00000491311.1",0,0,3.869361,0.695347,2.776583,0,2.330876,7.494351,0,0.848863,0,0.336576,0,0.063734,0,26.284742
"ENST00000495016.1",0,0,4.19147,2.120539,28.364557,2.686729,0,13.056878,7.400882,0.584509,0,0,0,0,0.66233,0
"ENST00000468800.1",7.06067,69.33503,4.131859,1.049082,33.712811,7.538672,3.568526,61.402233,4.955733,0.073003,2.534463,0.164327,0.102728,2.727767,0.305592,1.328886
"ENST00000464748.1",0,0,0,0,0,0,6.4688,0,0,0,0,0,0,0,0,4.484056
"ENST00000489300.1",9.858549,1.51359,0,0,22.115641,2.261618,0,0,0,0.150227,15.83908,0.52333,0.090377,0.152607,0.320144,6.876432
"ENST00000492390.1",1.361973,4.506343,3.950295,1.55729,3.603923,0,4.113889,20.319448,72.109695,0.091579,6.279217,0.306869,0.023006,0.691928,0.207704,5.133014
